generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
11016,6307,23579.2296,5511.9028,-16508.3214,-16832.3790,-134.4472,-134.4793,1.7500,44.059,84.46,83.31
11037,6319,23624.6606,5522.5228,-16535.1071,-16869.7419,-134.4301,-134.4793,1.7500,44.145,85.44,84.24
11058,6331,23669.0961,5532.9100,-16571.3214,-16896.4649,-134.4474,-134.4793,1.7500,44.229,84.31,83.18
11079,6343,23714.5270,5543.5300,-16598.1071,-16933.8277,-134.4304,-134.4793,1.7500,44.313,83.80,82.64
11100,6355,23758.9626,5553.9173,-16634.3214,-16960.5508,-134.4477,-134.4793,1.7500,44.397,84.16,83.02
11121,6367,23804.3935,5564.5373,-16661.1071,-16997.9136,-134.4307,-134.4793,1.7500,44.481,83.99,82.81
11142,6379,23848.8291,5574.9246,-16697.3214,-17024.6367,-134.4479,-134.4793,1.7500,44.567,85.65,84.41
11163,6391,23894.2600,5585.5446,-16724.1071,-17061.9995,-134.4310,-134.4793,1.7500,44.652,84.96,83.78
11184,6403,23938.6957,5595.9319,-16760.3214,-17088.7226,-134.4481,-134.4793,1.7500,44.736,84.66,83.50
11205,6415,23984.1265,5606.5518,-16787.1071,-17126.0854,-134.4313,-134.4793,1.7500,44.820,84.19,83.03
11226,6427,24029.5731,5617.1755,-16824.0714,-17153.4889,-134.4485,-134.4793,1.7500,44.905,84.85,83.67
11247,6439,24073.9930,5627.5591,-16850.1071,-17190.1713,-134.4316,-134.4793,1.7500,44.989,83.50,82.36
11267,6451,24117.2577,5637.6727,-16880.1071,-17221.3482,-134.4307,-134.4793,1.6667,45.074,84.86,83.69
11288,6463,24162.2021,5648.1790,-16917.6786,-17247.4526,-134.4509,-134.4793,1.7500,45.159,85.25,84.09
11309,6475,24207.1242,5658.6800,-16943.1071,-17285.4340,-134.4310,-134.4793,1.7500,45.243,84.45,83.27
11330,6487,24251.5598,5669.0673,-16979.3214,-17312.1571,-134.4479,-134.3850,1.7500,45.328,84.35,83.22
11351,6499,24296.9907,5679.6873,-17006.1071,-17349.5199,-134.4312,-134.4793,1.7500,45.414,86.08,84.92
11372,6511,24341.4263,5690.0746,-17042.3214,-17376.2430,-134.4481,-134.4793,1.7500,45.499,85.06,83.89
11393,6523,24386.8571,5700.6945,-17069.1071,-17413.6058,-134.4315,-134.4793,1.7500,45.584,85.46,84.31
11414,6535,24431.2928,5711.0819,-17105.3214,-17440.3289,-134.4483,-134.4793,1.7500,45.668,84.15,82.99
11435,6547,24476.7236,5721.7018,-17132.1071,-17477.6917,-134.4318,-134.4793,1.7500,45.752,83.50,82.34
